Date,P/E,P/B,Div Yield
2022-06-02,53.34,5.03,1.0
2022-06-03,52.36,4.94,1.02
2022-06-06,52.46,4.95,1.02
2022-06-07,52.74,4.98,1.01
2022-06-08,52.83,4.99,1.01
2022-06-09,53.0,5.0,1.01
2022-06-10,52.88,4.99,1.01
2022-06-13,51.82,4.89,1.03
2022-06-14,51.54,4.87,1.04
2022-06-15,52.01,4.91,1.03
2022-06-16,50.85,4.8,1.05
2022-06-17,50.27,4.75,1.06
2022-06-20,49.92,4.71,1.06
2022-06-21,50.94,4.81,1.04
2022-06-22,50.5,4.77,1.05
2022-06-23,52.72,4.98,1.01
2022-06-24,53.76,5.07,0.99
2022-06-27,54.24,5.12,0.98
2022-06-28,54.92,5.18,0.97
2022-06-29,55.0,5.19,0.97
2022-06-30,54.22,5.13,1.32
2022-07-01,54.27,5.14,1.32
2022-07-04,54.17,5.13,1.32
2022-07-05,53.98,5.11,1.33
2022-07-06,55.38,5.24,1.29
2022-07-07,56.13,5.31,1.27
2022-07-08,56.18,5.21,0.96
2022-07-11,56.77,5.26,0.95
2022-07-12,56.1,5.2,0.94
2022-07-13,56.06,5.2,0.94
2022-07-14,56.14,5.2,1.21
2022-07-15,57.28,5.31,1.03
2022-07-18,57.49,5.33,1.02
2022-07-19,58.1,5.39,1.01
2022-07-20,57.97,5.37,1.02
2022-07-21,58.29,5.4,1.01
2022-07-22,58.54,5.43,0.93
2022-07-25,57.56,5.34,0.95
2022-07-26,56.88,5.26,0.96
2022-07-27,57.11,5.28,1.04
2022-07-28,57.4,5.31,1.03
2022-07-29,58.07,5.37,1.02
2022-08-01,59.1,5.55,0.99
2022-08-02,58.66,5.58,0.98
2022-08-03,58.31,5.54,1.12
2022-08-04,57.98,5.55,1.11
2022-08-05,57.34,5.49,1.03
2022-08-08,57.95,5.54,1.02
2022-08-10,48.57,5.55,0.98
2022-08-11,48.54,5.31,0.98
2022-08-12,47.82,5.29,1.03
2022-08-16,49.01,5.43,1.0
2022-08-17,48.01,5.4,1.0
2022-08-18,47.78,5.32,1.01
2022-08-19,47.11,5.25,1.02
2022-08-22,46.19,5.15,1.04
2022-08-23,47.03,5.24,1.03
2022-08-24,46.99,5.24,1.03
2022-08-25,46.86,5.22,1.03
2022-08-26,47.04,5.24,1.03
2022-08-29,46.89,5.23,1.03
2022-08-30,48.09,5.31,1.0
2022-09-01,48.27,5.33,0.99
2022-09-02,48.1,5.31,0.99
2022-09-05,48.2,5.32,0.99
2022-09-06,48.12,5.31,0.99
2022-09-07,47.57,5.25,1.0
2022-09-08,47.85,5.28,0.99
2022-09-09,48.1,5.31,0.99
2022-09-12,48.23,5.33,0.99
2022-09-13,48.26,5.33,0.99
2022-09-14,48.11,5.31,0.99
2022-09-15,48.45,5.35,0.98
2022-09-16,47.14,5.21,1.01
2022-09-19,47.57,5.25,1.0
2022-09-20,48.36,5.34,0.98
2022-09-21,48.11,5.31,0.99
2022-09-22,48.47,5.35,0.98
2022-09-23,47.64,5.26,1.0
2022-09-26,45.83,5.06,1.04
2022-09-27,45.59,5.03,1.04
2022-09-28,45.62,5.04,1.04
2022-09-29,45.47,5.02,1.05
2022-09-30,46.75,4.9,1.04
2022-10-03,45.8,4.8,1.06
2022-10-04,46.72,4.9,1.04
2022-10-06,47.07,4.93,1.03
2022-10-07,46.98,4.93,1.03
2022-10-10,46.73,4.9,1.04
2022-10-11,45.98,4.82,1.06
2022-10-12,46.38,4.86,1.05
2022-10-13,46.25,4.85,1.05
2022-10-14,45.94,4.82,1.06
2022-10-17,46.25,4.85,1.05
2022-10-18,47.41,4.91,1.04
2022-10-19,47.36,4.91,1.04
2022-10-20,47.39,4.91,1.04
2022-10-24,47.64,4.94,1.03
2022-10-25,48.23,5.0,1.02
2022-10-27,48.32,5.01,1.02
2022-10-28,49.11,5.09,1.0
2022-10-31,49.82,5.16,0.99
2022-11-02,46.94,5.14,0.99
2022-11-03,46.75,5.12,0.99
2022-11-04,46.78,5.12,0.99
2022-11-07,47.15,5.19,0.98
2022-11-09,46.79,5.15,0.99
2022-11-10,45.88,5.05,1.01
2022-11-11,45.84,5.03,1.01
2022-11-14,40.41,5.04,1.01
2022-11-15,39.61,5.08,1.0
2022-11-16,39.64,5.06,1.01
2022-11-17,39.1,4.99,1.01
2022-11-18,38.33,4.93,1.03
2022-11-21,38.09,4.9,1.04
2022-11-22,38.24,4.92,1.03
2022-11-23,38.33,4.93,1.03
2022-11-24,38.54,4.96,1.03
2022-11-25,38.88,5.0,1.02
2022-11-28,39.11,5.03,1.01
2022-11-29,39.03,5.02,1.01
2022-11-30,39.7,5.11,1.0
2022-12-01,39.58,5.09,1.0
2022-12-02,39.14,5.04,1.01
2022-12-05,39.03,5.02,1.01
2022-12-06,38.93,5.01,1.02
2022-12-07,38.62,4.97,1.02
2022-12-08,38.73,4.98,1.02
2022-12-09,38.61,4.97,1.02
2022-12-12,38.63,4.97,1.02
2022-12-13,38.8,4.99,1.02
2022-12-14,39.02,5.02,1.01
2022-12-15,38.74,4.98,1.02
2022-12-16,38.33,4.93,1.03
2022-12-19,38.94,5.01,1.02
2022-12-20,38.64,4.97,1.02
2022-12-21,38.09,4.9,1.04
2022-12-22,37.67,4.85,1.05
2022-12-23,36.71,4.72,1.08
2022-12-26,37.25,4.79,1.06
2022-12-27,37.57,4.83,1.05
2022-12-28,37.82,4.87,1.05
2022-12-29,37.91,4.88,1.04
2022-12-30,38.3,4.89,1.02
2023-01-02,38.47,4.91,1.01
2023-01-03,38.31,4.89,1.02
2023-01-04,37.99,4.85,1.03
2023-01-05,38.43,4.91,1.01
2023-01-06,38.35,4.9,1.02
2023-01-09,38.82,4.96,1.0
2023-01-10,38.93,4.97,1.0
2023-01-11,38.73,4.95,1.01
2023-01-12,38.78,4.95,1.0
2023-01-13,38.97,4.98,1.0
2023-01-16,38.71,4.94,1.01
2023-01-17,38.93,4.97,1.0
2023-01-18,38.92,4.97,1.0
2023-01-19,38.76,4.95,1.01
2023-01-20,38.54,4.92,1.01
2023-01-23,38.86,4.96,1.0
2023-01-24,39.36,5.03,0.99
2023-01-25,37.8,5.03,0.99
2023-01-27,33.76,5.08,0.98
2023-01-30,33.73,5.07,0.98
2023-01-31,34.36,5.17,0.96
2023-02-01,34.06,5.12,0.97
2023-02-02,34.08,5.12,0.99
2023-02-03,34.08,5.19,0.98
2023-02-06,34.04,5.18,0.98
2023-02-07,33.76,5.13,0.99
2023-02-08,33.84,5.14,0.99
2023-02-09,33.64,5.12,1.0
2023-02-10,33.62,5.13,0.99
2023-02-13,33.4,5.1,1.0
2023-02-14,32.75,5.08,1.0
2023-02-15,33.08,5.13,0.99
2023-02-16,33.08,5.12,1.0
2023-02-17,32.83,5.09,1.14
