Date,P/E,P/B,Div Yield
2022-08-29,17.34,3.2,1.06
2022-08-30,17.55,3.19,1.04
2022-09-01,17.58,3.15,1.04
2022-09-02,17.55,3.14,1.05
2022-09-05,17.76,3.18,1.03
2022-09-06,17.81,3.19,1.03
2022-09-07,17.95,3.22,1.05
2022-09-08,18.12,3.25,1.04
2022-09-09,18.13,3.25,1.04
2022-09-12,18.37,3.29,1.03
2022-09-13,18.4,3.3,1.01
2022-09-14,18.39,3.29,1.01
2022-09-15,18.38,3.29,1.01
2022-09-16,17.91,3.21,1.02
2022-09-19,17.74,3.18,1.06
2022-09-20,17.94,3.21,1.05
2022-09-21,17.76,3.18,1.06
2022-09-22,17.86,3.2,1.06
2022-09-23,17.5,3.13,1.08
2022-09-26,16.9,3.03,1.12
2022-09-27,16.94,3.04,1.11
2022-09-28,16.85,3.02,1.12
2022-09-29,16.96,3.04,1.11
2022-09-30,16.72,2.89,1.07
2022-10-03,16.59,2.87,1.19
2022-10-04,16.89,2.92,1.17
2022-10-06,17.1,2.96,1.15
2022-10-07,17.14,2.96,1.15
2022-10-10,17.06,2.95,1.16
2022-10-11,16.77,2.9,1.18
2022-10-12,16.9,2.92,1.17
2022-10-13,16.78,2.91,1.17
2022-10-14,16.8,2.91,1.17
2022-10-17,16.87,2.93,1.17
2022-10-18,17.01,2.95,1.16
2022-10-19,17.08,2.95,1.15
2022-10-20,17.1,2.95,1.16
2022-10-24,17.23,2.97,1.15
2022-10-25,17.05,2.97,1.17
2022-10-27,17.12,2.98,1.14
2022-10-28,16.92,2.95,1.15
2022-10-31,16.98,2.96,1.15
2022-11-02,17.17,2.96,1.14
2022-11-03,17.22,2.97,1.14
2022-11-04,17.28,2.98,1.13
2022-11-07,17.06,3.0,1.12
2022-11-09,16.96,2.98,1.13
2022-11-10,16.8,2.95,1.14
2022-11-11,16.94,2.96,1.13
2022-11-14,16.98,2.98,1.13
2022-11-15,16.92,2.98,1.14
2022-11-17,16.6,2.95,1.16
2022-11-18,16.51,2.93,1.16
2022-11-21,16.55,2.94,1.16
2022-11-22,16.55,2.94,1.17
2022-11-23,16.64,2.96,1.16
2022-11-24,16.72,2.97,1.15
2022-11-25,16.91,3.0,1.14
2022-11-28,17.12,3.04,1.12
2022-11-29,17.02,3.02,1.13
2022-11-30,17.12,3.04,1.12
2022-12-01,17.2,3.06,1.12
2022-12-02,17.3,3.07,1.11
2022-12-05,17.38,3.09,1.11
2022-12-06,17.35,3.08,1.11
2022-12-07,17.25,3.07,1.11
2022-12-08,17.3,3.08,1.11
2022-12-09,17.11,3.04,1.12
2022-12-12,17.21,3.06,1.12
2022-12-13,17.28,3.07,1.11
2022-12-14,17.4,3.09,1.11
2022-12-15,17.3,3.08,1.11
2022-12-16,17.2,3.06,1.12
2022-12-19,17.28,3.07,1.11
2022-12-20,17.2,3.06,1.12
2022-12-21,16.81,2.99,1.14
2022-12-22,16.54,2.94,1.16
2022-12-23,15.76,2.8,1.22
2022-12-26,16.36,2.91,1.17
2022-12-27,16.56,2.94,1.16
2022-12-28,16.55,2.94,1.16
2022-12-29,16.58,2.95,1.16
2022-12-30,16.78,2.98,1.15
2023-01-02,16.9,3.0,1.14
2023-01-03,16.94,3.01,1.14
2023-01-04,16.78,2.98,1.15
2023-01-05,16.79,2.98,1.15
2023-01-06,16.65,2.96,1.16
2023-01-09,16.74,2.97,1.15
2023-01-10,16.64,2.95,1.16
2023-01-11,16.64,2.95,1.16
2023-01-12,16.64,2.95,1.16
2023-01-13,16.67,2.96,1.15
2023-01-16,16.66,2.96,1.16
2023-01-17,16.6,2.96,1.16
2023-01-18,16.72,2.96,1.16
2023-01-19,16.68,2.95,1.16
2023-01-20,16.56,2.93,1.17
2023-01-23,16.5,2.93,1.17
2023-01-24,16.44,2.92,1.11
2023-01-25,16.25,2.88,1.12
2023-01-27,15.98,2.83,1.14
2023-01-30,15.91,2.83,1.14
2023-01-31,16.39,2.91,1.11
2023-02-01,16.2,2.87,1.13
2023-02-02,16.32,2.89,1.13
2023-02-03,16.2,2.88,1.12
2023-02-06,16.24,2.9,1.1
2023-02-07,16.02,2.88,1.1
2023-02-08,16.16,2.9,1.09
2023-02-09,16.26,2.9,1.09
2023-02-10,16.36,2.92,1.09
2023-02-13,16.07,2.86,1.43
2023-02-14,16.04,2.85,1.45
2023-02-15,16.08,2.86,1.46
2023-02-16,16.37,2.89,1.47
2023-02-17,16.36,2.89,1.44
