Date,P/E,P/B,Div Yield
2022-10-20,6.96,1.38,5.75
2022-10-24,6.98,1.38,5.74
2022-10-25,7.01,1.39,5.71
2022-10-27,7.11,1.41,5.63
2022-10-28,7.16,1.42,5.6
2022-10-31,7.19,1.42,5.57
2022-11-02,7.49,1.45,5.48
2022-11-03,7.47,1.44,5.49
2022-11-04,7.66,1.44,5.5
2022-11-07,7.78,1.45,5.57
2022-11-09,7.7,1.44,5.52
2022-11-10,7.69,1.42,5.57
2022-11-11,7.71,1.43,5.19
2022-11-14,7.85,1.42,5.53
2022-11-15,7.84,1.42,6.1
2022-11-16,7.84,1.42,6.1
2022-11-17,7.83,1.42,6.11
2022-11-18,7.76,1.41,6.19
2022-11-21,8.16,1.4,6.74
2022-11-22,8.19,1.41,6.33
2022-11-23,8.2,1.41,6.28
2022-11-24,8.32,1.43,6.17
2022-11-25,8.41,1.44,6.1
2022-11-28,8.46,1.45,6.06
2022-11-29,8.33,1.45,6.09
2022-11-30,8.41,1.46,6.03
2022-12-01,8.39,1.46,6.05
2022-12-02,8.42,1.46,6.02
2022-12-05,8.48,1.47,5.98
2022-12-06,8.43,1.46,5.68
2022-12-07,8.4,1.46,5.7
2022-12-08,8.41,1.46,5.69
2022-12-09,8.36,1.45,5.73
2022-12-12,8.43,1.46,5.68
2022-12-13,8.44,1.47,5.67
2022-12-14,8.52,1.48,5.62
2022-12-15,8.44,1.47,5.67
2022-12-16,8.31,1.44,5.76
2022-12-19,8.41,1.46,5.7
2022-12-20,8.38,1.46,5.72
2022-12-21,8.23,1.43,5.82
2022-12-22,8.14,1.42,5.44
2022-12-23,7.94,1.38,5.58
2022-12-26,8.09,1.41,5.47
2022-12-27,8.15,1.42,5.43
2022-12-28,8.17,1.42,5.42
2022-12-29,8.18,1.42,5.41
2022-12-30,8.29,1.44,5.22
2023-01-02,8.4,1.46,5.14
2023-01-03,8.43,1.46,5.13
2023-01-04,8.31,1.44,5.2
2023-01-05,8.38,1.45,5.16
2023-01-06,8.36,1.45,5.17
2023-01-09,8.41,1.46,5.14
2023-01-10,8.39,1.45,5.15
2023-01-11,8.39,1.45,5.15
2023-01-12,8.34,1.45,5.18
2023-01-13,8.39,1.46,5.15
2023-01-16,8.39,1.45,5.15
2023-01-17,8.41,1.46,5.14
2023-01-18,8.47,1.47,5.1
2023-01-19,8.53,1.48,5.07
2023-01-20,8.55,1.48,5.05
2023-01-23,8.6,1.49,5.03
2023-01-24,8.53,1.48,5.07
2023-01-25,8.45,1.46,5.13
2023-01-27,8.28,1.44,5.24
2023-01-30,8.19,1.42,5.28
2023-01-31,8.56,1.45,5.19
2023-02-01,8.4,1.42,5.3
2023-02-02,8.35,1.41,5.33
2023-02-03,8.34,1.4,5.36
2023-02-06,8.4,1.41,5.35
2023-02-07,8.4,1.42,5.34
2023-02-08,8.39,1.41,5.87
2023-02-09,8.41,1.42,5.71
2023-02-10,8.4,1.41,5.67
2023-02-13,8.46,1.42,5.65
2023-02-14,8.44,1.41,5.66
2023-02-15,8.5,1.42,5.55
2023-02-16,8.61,1.44,5.13
2023-02-17,8.61,1.44,5.1
