Date,Open,High,Low,Close,Adj Close,Volume
2020-01-01,735.0,740.0,732.5499877929688,736.8499755859375,711.5497436523438,2112415
2020-01-02,738.9000244140625,740.7999877929688,730.9000244140625,734.7000122070312,709.4736328125,5658200
2020-01-03,733.9000244140625,748.0,733.9000244140625,746.0,720.3856201171875,7882938
2020-01-06,746.0999755859375,753.7999877929688,736.5,738.8499755859375,713.4811401367188,6519403
2020-01-07,738.0,742.5999755859375,725.0999755859375,727.9000244140625,702.9071044921875,7899363
2020-01-08,724.9500122070312,729.0,708.2999877929688,718.2000122070312,693.5401611328125,8639443
2020-01-09,721.7000122070312,731.5,714.2999877929688,727.5499877929688,702.569091796875,13521186
2020-01-10,740.4500122070312,742.9000244140625,730.5,738.1500244140625,712.80517578125,9341405
2020-01-13,760.0,777.5,755.0,773.5499877929688,746.9896850585938,36952038
2020-01-14,769.9500122070312,776.9500122070312,767.2000122070312,775.6500244140625,749.0176391601562,11414418
2020-01-15,773.8499755859375,773.8499755859375,762.1500244140625,767.5499877929688,741.1956787109375,6047430
2020-01-16,770.7000122070312,772.5,760.25,767.0,740.6646118164062,5740586
2020-01-17,770.7000122070312,772.9000244140625,762.25,767.8499755859375,741.4854125976562,3762957
2020-01-20,771.5999755859375,774.4000244140625,762.9500122070312,768.4500122070312,742.0647583007812,3887680
2020-01-21,768.4500122070312,770.5,760.75,762.5,736.319091796875,4448374
2020-01-22,768.4500122070312,778.0,766.0,770.2000122070312,743.7546997070312,9733935
2020-01-23,777.0999755859375,785.5,776.7000122070312,784.3499755859375,757.4188842773438,12528017
2020-01-24,775.75,786.5,773.5999755859375,782.75,755.8738403320312,7540490
2020-01-27,779.0499877929688,784.7999877929688,774.4000244140625,778.0999755859375,751.3834838867188,3741610
2020-01-28,781.0,781.7999877929688,772.0,778.0,751.2869262695312,5121009
2020-01-29,786.5999755859375,792.7999877929688,784.25,789.7000122070312,762.585205078125,6832757
2020-01-30,789.7000122070312,789.7000122070312,778.0,780.7000122070312,753.8942260742188,3859680
2020-01-31,780.5499877929688,784.9500122070312,771.5999755859375,775.9500122070312,749.3073120117188,6092028
2020-02-03,782.0,790.9500122070312,764.5,767.4000244140625,741.0509033203125,6416745
2020-02-04,770.0999755859375,789.9000244140625,770.0999755859375,787.8499755859375,760.7987060546875,5771311
2020-02-05,781.0,786.0,774.4000244140625,784.5499877929688,757.612060546875,6310409
2020-02-06,784.3499755859375,786.7999877929688,770.0,771.3499755859375,744.8651733398438,7341622
2020-02-07,775.9500122070312,778.8499755859375,771.0,777.2999877929688,750.6109008789062,2853344
2020-02-10,774.0,778.0,769.75,773.2000122070312,746.6516723632812,3827682
