Date,P/E,P/B,Div Yield
2022-05-25,25.68,8.5,2.13
2022-05-26,26.02,8.61,2.1
2022-05-27,26.68,8.83,2.05
2022-05-30,27.72,9.17,1.97
2022-05-31,27.65,9.17,1.99
2022-06-01,27.26,9.05,2.02
2022-06-02,27.76,9.21,1.98
2022-06-03,27.86,9.24,1.98
2022-06-06,27.78,9.22,1.98
2022-06-07,27.34,9.07,2.01
2022-06-08,27.46,9.11,2.01
2022-06-09,27.73,9.2,1.99
2022-06-10,27.12,9.0,2.03
2022-06-13,26.01,8.63,2.12
2022-06-14,26.04,8.64,2.12
2022-06-15,25.91,8.6,2.13
2022-06-16,25.28,8.39,2.18
2022-06-17,24.9,8.26,2.21
2022-06-20,25.12,8.34,2.19
2022-06-21,25.91,8.6,2.13
2022-06-22,25.61,8.5,2.15
2022-06-23,26.11,8.66,2.11
2022-06-24,25.88,8.59,2.13
2022-06-27,26.41,8.76,2.09
2022-06-28,26.56,8.81,2.07
2022-06-29,26.22,8.7,2.1
2022-06-30,25.39,8.19,2.22
2022-07-01,25.59,8.26,2.17
2022-07-04,25.43,8.21,2.19
2022-07-05,25.26,8.15,2.31
2022-07-06,25.54,8.24,2.29
2022-07-07,25.71,8.3,2.28
2022-07-08,25.76,7.91,2.27
2022-07-11,24.9,7.62,2.34
2022-07-12,24.61,7.53,2.37
2022-07-13,24.49,7.5,2.38
2022-07-14,24.03,7.38,2.49
2022-07-15,23.94,7.37,2.43
2022-07-18,24.7,7.6,2.35
2022-07-19,24.72,7.61,2.45
2022-07-20,25.44,7.83,2.38
2022-07-21,25.62,7.89,2.64
2022-07-22,25.64,7.84,2.65
2022-07-25,25.69,7.85,2.37
2022-07-26,24.88,7.63,2.44
2022-07-27,25.38,7.76,2.35
2022-07-28,26.1,7.98,2.28
2022-07-29,26.54,8.11,2.24
2022-08-01,26.6,8.13,2.23
2022-08-02,26.43,8.08,2.24
2022-08-03,26.78,8.19,2.22
2022-08-04,27.12,8.29,2.2
2022-08-05,27.29,8.34,2.18
2022-08-08,27.29,8.34,2.18
2022-08-10,27.04,8.26,2.19
2022-08-11,27.53,8.43,2.15
2022-08-12,27.21,8.3,2.18
2022-08-16,27.21,8.31,2.18
2022-08-17,27.52,8.4,2.15
2022-08-18,27.31,8.34,2.17
2022-08-19,27.32,8.34,2.17
2022-08-22,26.81,8.19,2.21
2022-08-23,26.34,8.04,2.25
2022-08-24,26.25,8.01,2.26
2022-08-25,26.02,7.94,2.28
2022-08-26,26.1,7.97,2.27
2022-08-29,25.18,7.69,2.35
2022-08-30,25.84,7.89,2.29
2022-09-01,25.33,7.73,2.34
2022-09-02,25.24,7.7,2.35
2022-09-05,25.32,7.73,2.34
2022-09-06,25.24,7.7,2.35
2022-09-07,25.32,7.73,2.34
2022-09-08,25.56,7.8,2.32
2022-09-09,26.13,7.98,2.27
2022-09-12,26.5,8.09,2.23
2022-09-13,26.49,8.09,2.11
2022-09-14,25.59,7.81,2.18
2022-09-15,25.23,7.7,2.21
2022-09-16,24.29,7.42,2.3
2022-09-19,24.39,7.44,2.29
2022-09-20,24.58,7.5,2.27
2022-09-21,24.42,7.45,2.29
2022-09-22,24.36,7.44,2.29
2022-09-23,24.19,7.38,2.31
2022-09-26,24.33,7.43,2.29
2022-09-27,24.56,7.5,2.27
2022-09-28,24.62,7.52,2.27
2022-09-29,24.4,7.45,2.29
2022-09-30,24.72,7.52,2.25
2022-10-03,24.49,7.45,2.27
2022-10-04,25.19,7.67,2.2
2022-10-06,25.58,7.79,2.17
2022-10-07,25.41,7.73,2.19
2022-10-10,25.67,7.82,2.16
2022-10-11,25.16,7.66,2.21
2022-10-12,25.37,7.72,2.19
2022-10-13,25.08,7.67,2.2
2022-10-14,25.51,7.8,2.11
2022-10-17,25.4,7.81,2.17
2022-10-18,25.61,7.9,2.15
2022-10-19,25.36,7.83,2.26
2022-10-20,25.63,7.93,2.23
2022-10-24,25.72,7.96,2.13
2022-10-25,25.83,8.01,2.1
2022-10-27,25.7,7.97,2.14
2022-10-28,25.47,7.9,2.16
2022-10-31,25.84,8.01,2.13
2022-11-02,26.17,8.13,1.98
2022-11-03,25.87,8.03,2.0
2022-11-04,25.77,8.0,2.01
2022-11-07,25.82,8.02,2.0
2022-11-09,25.71,7.98,2.16
2022-11-10,25.61,7.95,2.17
2022-11-11,26.58,8.25,2.09
2022-11-14,26.81,8.32,2.07
2022-11-15,26.83,8.33,2.07
2022-11-16,26.9,8.35,2.07
2022-11-17,26.66,8.28,2.08
2022-11-18,26.65,8.27,2.08
2022-11-21,26.24,8.15,2.12
2022-11-22,26.45,8.21,2.1
2022-11-23,26.41,8.2,2.1
2022-11-24,27.11,8.42,2.05
2022-11-25,27.25,8.46,2.04
2022-11-28,27.23,8.45,2.04
2022-11-29,27.26,8.46,2.04
2022-11-30,27.3,8.48,2.04
2022-12-01,27.95,8.68,1.99
2022-12-02,27.89,8.66,1.99
2022-12-05,27.75,8.61,2.0
2022-12-06,27.35,8.49,2.03
2022-12-07,27.12,8.42,2.05
2022-12-08,27.05,8.4,2.05
2022-12-09,26.2,8.13,2.12
2022-12-12,26.09,8.1,2.13
2022-12-13,26.39,8.19,2.11
2022-12-14,26.69,8.29,2.08
2022-12-15,26.13,8.11,2.13
2022-12-16,25.78,8.0,2.15
2022-12-19,25.65,7.96,2.17
2022-12-20,25.7,7.98,2.16
2022-12-21,25.84,8.02,2.15
2022-12-22,25.84,8.02,2.15
2022-12-23,25.36,7.87,2.19
2022-12-26,25.5,7.92,2.18
2022-12-27,25.72,7.99,2.16
2022-12-28,25.68,7.97,2.16
2022-12-29,25.77,8.0,2.16
2022-12-30,26.29,8.05,2.12
2023-01-02,26.39,8.09,2.12
2023-01-03,26.6,8.15,2.1
2023-01-04,26.34,8.07,2.12
2023-01-05,26.2,8.03,2.13
2023-01-06,25.68,7.87,2.17
2023-01-09,26.4,8.09,2.11
2023-01-10,26.18,8.02,2.13
2023-01-11,26.1,8.05,2.13
2023-01-12,26.21,8.08,2.12
2023-01-13,26.05,8.14,2.1
2023-01-16,26.16,8.19,2.69
2023-01-17,26.37,8.25,2.67
2023-01-18,26.48,8.28,2.66
2023-01-19,26.44,8.29,2.68
2023-01-20,26.32,8.26,2.61
2023-01-23,26.59,8.42,2.54
2023-01-24,26.8,8.48,2.54
2023-01-25,26.56,8.4,2.59
2023-01-27,26.31,8.33,2.59
2023-01-30,26.6,8.42,2.56
2023-01-31,26.35,8.32,2.63
2023-02-01,26.59,8.4,2.6
2023-02-02,27.08,8.55,2.56
2023-02-03,27.11,8.56,2.57
2023-02-06,26.94,8.51,2.58
2023-02-07,26.85,8.48,2.58
2023-02-08,27.26,8.61,2.54
2023-02-09,27.45,8.67,2.53
2023-02-10,27.35,8.63,2.54
2023-02-13,26.83,8.47,2.58
2023-02-14,27.1,8.56,2.56
2023-02-15,27.4,8.65,2.53
2023-02-16,27.85,8.79,2.49
2023-02-17,27.51,8.69,2.52
