Date,P/E,P/B,Div Yield
2022-05-13,8.38,2.32,3.43
2022-05-16,8.43,2.33,3.41
2022-05-17,8.77,2.43,3.28
2022-05-18,8.79,2.43,3.27
2022-05-19,8.6,2.37,3.36
2022-05-20,8.77,2.41,3.29
2022-05-23,8.5,2.33,3.41
2022-05-24,8.37,2.3,3.45
2022-05-25,8.3,2.28,3.49
2022-05-26,8.37,2.3,3.45
2022-05-27,8.53,2.3,3.45
2022-05-30,8.7,2.34,3.4
2022-05-31,8.6,2.34,3.4
2022-06-01,8.58,2.33,3.41
2022-06-02,8.68,2.36,3.37
2022-06-03,8.53,2.31,3.44
2022-06-06,8.51,2.31,3.44
2022-06-07,8.5,2.3,3.45
2022-06-08,8.47,2.3,3.46
2022-06-09,8.47,2.3,3.46
2022-06-10,8.39,2.27,3.5
2022-06-13,8.19,2.22,3.55
2022-06-14,8.15,2.21,3.55
2022-06-15,8.09,2.19,4.01
2022-06-16,7.82,2.12,4.15
2022-06-17,7.76,2.11,3.96
2022-06-20,7.62,2.07,4.04
2022-06-21,7.82,2.12,3.93
2022-06-22,7.61,2.06,4.04
2022-06-23,7.65,2.07,4.02
2022-06-24,7.74,2.1,3.97
2022-06-27,7.86,2.13,3.91
2022-06-28,7.94,2.15,3.88
2022-06-29,7.97,2.16,3.86
2022-06-30,7.8,2.12,3.95
2022-07-01,7.74,2.11,3.98
2022-07-04,7.7,2.09,4.17
2022-07-05,7.7,2.09,4.11
2022-07-06,7.72,2.1,4.1
2022-07-07,7.85,2.13,4.03
2022-07-08,7.86,2.15,3.88
2022-07-11,8.01,2.07,3.81
2022-07-12,7.98,2.07,3.83
2022-07-13,7.97,2.06,3.84
2022-07-14,7.94,2.05,3.8
2022-07-15,7.96,2.06,3.8
2022-07-18,8.1,2.09,3.73
2022-07-19,8.15,2.1,3.71
2022-07-20,8.19,2.11,3.69
2022-07-21,8.28,2.13,3.66
2022-07-22,8.33,2.15,3.62
2022-07-25,8.33,2.15,3.63
2022-07-26,8.39,2.14,3.86
2022-07-27,8.54,2.15,3.87
2022-07-28,8.6,2.17,3.87
2022-07-29,8.82,2.23,3.77
2022-08-01,8.97,2.26,3.71
2022-08-02,9.06,2.27,3.71
2022-08-03,9.0,2.25,3.73
2022-08-04,9.0,2.25,3.73
2022-08-05,9.04,2.26,3.68
2022-08-08,9.39,2.33,3.49
2022-08-10,10.13,2.34,3.59
2022-08-11,10.1,2.31,3.81
2022-08-12,10.03,2.3,3.69
2022-08-16,10.19,2.32,3.66
2022-08-17,10.19,2.33,3.64
2022-08-18,10.21,2.34,3.77
2022-08-19,10.11,2.31,3.86
2022-08-22,9.93,2.27,4.0
2022-08-23,10.02,2.29,3.96
2022-08-24,10.01,2.29,3.97
2022-08-25,10.01,2.29,3.97
2022-08-26,10.12,2.32,3.93
2022-08-29,10.02,2.29,3.97
2022-08-30,10.23,2.3,3.88
2022-09-01,10.13,2.27,3.92
2022-09-02,10.05,2.26,3.89
2022-09-05,10.13,2.27,3.86
2022-09-06,10.21,2.29,3.83
2022-09-07,10.27,2.31,3.81
2022-09-08,10.31,2.31,3.45
2022-09-09,10.28,2.31,3.46
2022-09-12,10.41,2.34,3.41
2022-09-13,10.47,2.35,3.4
2022-09-14,10.54,2.37,3.37
2022-09-15,10.53,2.36,3.38
2022-09-16,10.22,2.29,3.02
2022-09-19,10.21,2.29,3.03
2022-09-20,10.32,2.32,2.98
2022-09-21,10.16,2.28,3.03
2022-09-22,10.13,2.27,3.04
2022-09-23,9.96,2.24,3.09
2022-09-26,9.64,2.16,3.19
2022-09-27,9.62,2.16,3.2
2022-09-28,9.45,2.12,3.25
2022-09-29,9.5,2.13,3.24
2022-09-30,9.77,2.16,3.14
2022-10-03,9.64,2.14,3.19
2022-10-04,9.87,2.19,3.11
2022-10-06,10.02,2.22,3.07
2022-10-07,10.01,2.22,3.07
2022-10-10,9.95,2.2,3.09
2022-10-11,9.74,2.16,3.15
2022-10-12,9.83,2.18,3.12
2022-10-13,9.8,2.17,3.13
2022-10-14,9.77,2.16,3.14
2022-10-17,9.85,2.18,3.12
2022-10-18,9.9,2.19,3.11
2022-10-19,9.9,2.19,3.11
2022-10-20,10.0,2.21,3.09
2022-10-24,9.98,2.2,3.09
2022-10-25,10.27,2.2,3.09
2022-10-27,10.43,2.23,3.05
2022-10-28,10.41,2.23,3.05
2022-10-31,10.5,2.25,3.02
2022-11-02,11.64,2.28,2.98
2022-11-03,11.61,2.27,2.99
2022-11-04,11.99,2.31,2.95
2022-11-07,12.09,2.32,2.93
2022-11-09,12.04,2.32,2.89
2022-11-10,11.95,2.29,2.93
2022-11-11,12.07,2.31,2.76
2022-11-14,12.49,2.32,2.74
2022-11-15,12.61,2.33,2.99
2022-11-16,12.51,2.3,3.02
2022-11-17,12.45,2.29,3.04
2022-11-18,12.37,2.28,3.05
2022-11-21,12.71,2.25,3.3
2022-11-22,12.78,2.27,3.11
2022-11-23,12.83,2.28,3.1
2022-11-24,12.9,2.29,3.08
2022-11-25,12.98,2.3,3.06
2022-11-28,13.02,2.31,3.05
2022-11-29,13.05,2.31,3.2
2022-11-30,13.27,2.35,3.15
2022-12-01,13.38,2.37,3.12
2022-12-02,13.4,2.38,3.12
2022-12-05,13.49,2.39,3.1
2022-12-06,13.43,2.38,2.97
2022-12-07,13.31,2.36,2.99
2022-12-08,13.37,2.37,2.98
2022-12-09,13.24,2.35,3.01
2022-12-12,13.29,2.36,3.0
2022-12-13,13.29,2.36,3.0
2022-12-14,13.4,2.38,2.97
2022-12-15,13.25,2.35,3.01
2022-12-16,13.13,2.33,3.03
2022-12-19,13.22,2.34,2.89
2022-12-20,13.17,2.34,2.9
2022-12-21,12.98,2.3,2.95
2022-12-22,12.89,2.29,2.97
2022-12-23,12.44,2.21,3.08
2022-12-26,12.68,2.25,3.02
2022-12-27,12.94,2.29,2.96
2022-12-28,12.92,2.29,2.96
2022-12-29,12.94,2.29,2.96
2022-12-30,12.94,2.29,2.96
2023-01-02,13.11,2.32,2.92
2023-01-03,13.07,2.32,2.93
2023-01-04,12.85,2.28,2.98
2023-01-05,12.93,2.29,2.96
2023-01-06,12.86,2.28,2.98
2023-01-09,13.01,2.31,2.94
2023-01-10,12.97,2.3,2.95
2023-01-11,12.95,2.3,2.96
2023-01-12,12.94,2.29,2.96
2023-01-13,13.03,2.31,2.94
2023-01-16,13.01,2.31,2.94
2023-01-17,13.09,2.32,2.93
2023-01-18,13.17,2.33,2.91
2023-01-19,13.14,2.33,2.91
2023-01-20,13.05,2.31,2.93
2023-01-23,13.21,2.29,2.96
2023-01-24,13.1,2.27,2.99
2023-01-25,12.95,2.25,3.02
2023-01-27,12.6,2.18,3.11
2023-01-30,12.59,2.17,3.13
2023-01-31,12.83,2.2,3.09
2023-02-01,12.73,2.18,3.11
2023-02-02,12.7,2.16,3.14
2023-02-03,12.69,2.16,3.26
2023-02-06,12.61,2.15,3.29
2023-02-07,12.47,2.13,3.32
2023-02-08,13.76,2.15,3.38
2023-02-09,13.7,2.14,3.31
2023-02-10,13.65,2.13,3.28
2023-02-13,13.9,2.12,3.29
2023-02-14,13.92,2.12,3.29
2023-02-15,14.07,2.14,3.27
2023-02-16,14.02,2.16,3.24
2023-02-17,14.07,2.16,3.23
