Date,P/E,P/B,Div Yield
2022-04-07,39.11,9.42,2.05
2022-04-08,39.9,9.61,1.91
2022-04-11,39.81,9.59,1.92
2022-04-12,39.49,9.51,1.93
2022-04-13,39.76,9.58,1.92
2022-04-18,40.0,9.64,1.91
2022-04-19,38.87,9.37,1.97
2022-04-20,39.27,9.46,1.94
2022-04-21,39.57,9.53,1.97
2022-04-22,39.33,9.48,1.98
2022-04-25,38.7,9.32,2.02
2022-04-26,39.43,9.5,1.98
2022-04-27,39.19,9.44,1.99
2022-04-28,40.01,9.65,1.95
2022-04-29,39.66,9.58,1.92
2022-05-02,39.64,9.6,1.92
2022-05-04,38.95,9.44,1.95
2022-05-05,38.71,9.38,2.0
2022-05-06,38.58,9.35,2.01
2022-05-09,38.01,9.21,2.04
2022-05-10,38.01,9.26,2.03
2022-05-11,37.75,9.2,2.02
2022-05-12,37.3,9.09,2.05
2022-05-13,37.99,9.25,2.01
2022-05-16,37.85,9.22,2.02
2022-05-17,38.39,9.41,1.97
2022-05-18,38.87,9.53,1.95
2022-05-19,38.61,9.47,1.96
2022-05-20,38.83,9.67,1.92
2022-05-23,38.8,9.66,1.92
2022-05-24,38.3,9.53,1.95
2022-05-25,38.22,9.51,1.93
2022-05-26,38.13,9.49,2.63
2022-05-27,38.53,9.59,2.6
2022-05-30,38.89,9.69,2.58
2022-05-31,39.02,9.65,2.57
2022-06-01,38.73,9.58,2.59
2022-06-02,38.83,9.6,2.58
2022-06-03,38.6,9.54,2.6
2022-06-06,38.57,9.53,2.6
2022-06-07,37.97,9.39,2.64
2022-06-08,37.57,9.29,2.67
2022-06-09,37.76,9.34,2.71
2022-06-10,37.75,9.33,2.03
2022-06-13,37.39,9.24,2.05
2022-06-14,37.32,9.23,1.86
2022-06-15,37.15,9.18,2.09
2022-06-16,36.93,9.13,2.1
2022-06-17,36.57,9.04,2.12
2022-06-20,37.23,9.2,2.18
2022-06-21,37.64,9.3,2.15
2022-06-22,37.28,9.22,2.17
2022-06-23,37.64,9.3,2.15
2022-06-24,38.1,9.42,2.13
2022-06-27,38.43,9.5,2.11
2022-06-28,38.5,9.52,2.11
2022-06-29,38.01,9.4,2.13
2022-06-30,38.23,9.45,2.11
2022-07-01,39.31,9.71,2.05
2022-07-04,40.35,9.97,2.0
2022-07-05,40.28,9.96,2.0
2022-07-06,41.35,10.22,1.95
2022-07-07,41.32,10.21,1.95
2022-07-08,41.54,10.11,1.94
2022-07-11,41.66,10.11,1.93
2022-07-12,41.18,10.0,1.96
2022-07-13,41.57,10.09,1.94
2022-07-14,41.51,10.08,1.94
2022-07-15,42.12,10.23,1.91
2022-07-18,42.08,10.22,1.91
2022-07-19,42.1,10.22,1.91
2022-07-20,42.58,10.34,1.89
2022-07-21,42.69,10.42,1.9
2022-07-22,42.91,10.47,1.89
2022-07-25,42.8,10.45,1.89
2022-07-26,42.2,10.23,1.92
2022-07-27,42.44,10.28,1.91
2022-07-28,42.48,10.34,1.9
2022-07-29,42.64,10.39,1.87
2022-08-01,42.7,10.4,1.86
2022-08-02,42.98,10.47,1.86
2022-08-03,40.88,10.43,1.87
2022-08-04,41.08,10.48,1.86
2022-08-05,41.23,10.5,1.86
2022-08-08,41.33,10.51,1.85
2022-08-10,41.17,10.48,1.86
2022-08-11,40.84,10.36,1.88
2022-08-12,40.71,10.31,1.88
2022-08-16,41.2,10.43,1.86
2022-08-17,41.49,10.51,1.84
2022-08-18,41.73,10.57,1.83
2022-08-19,41.18,10.43,1.86
2022-08-22,41.13,10.41,1.86
2022-08-23,41.17,10.43,1.86
2022-08-24,41.23,10.44,1.86
2022-08-25,41.07,10.4,1.86
2022-08-26,41.01,10.39,1.87
2022-08-29,41.17,10.43,1.86
2022-08-30,42.02,10.62,1.82
2022-09-01,41.71,10.54,1.83
2022-09-02,41.87,10.58,1.83
2022-09-05,41.96,10.61,1.82
2022-09-06,41.74,10.55,1.83
2022-09-07,41.82,10.57,1.83
2022-09-08,41.99,10.61,1.82
2022-09-09,42.04,10.63,1.82
2022-09-12,42.12,10.65,1.82
2022-09-13,42.43,10.73,1.8
2022-09-14,42.37,10.71,1.81
2022-09-15,42.23,10.68,1.81
2022-09-16,41.42,10.47,1.85
2022-09-19,41.86,10.58,1.83
2022-09-20,42.18,10.66,1.81
2022-09-21,42.67,10.79,1.79
2022-09-22,43.23,10.93,1.77
2022-09-23,43.01,10.87,1.78
2022-09-26,42.13,10.65,1.82
2022-09-27,42.4,10.72,1.8
2022-09-28,42.16,10.66,1.81
2022-09-29,42.53,10.75,1.8
2022-09-30,42.89,10.81,1.77
2022-10-03,41.99,10.59,1.81
2022-10-04,42.77,10.78,1.78
2022-10-06,42.59,10.74,1.79
2022-10-07,42.32,10.67,1.8
2022-10-10,41.85,10.55,1.82
2022-10-11,41.11,10.36,1.85
2022-10-12,41.72,10.52,1.82
2022-10-13,41.57,10.48,1.83
2022-10-14,41.68,10.51,1.83
2022-10-17,41.71,10.51,1.82
2022-10-18,42.22,10.64,1.8
2022-10-19,42.39,10.69,1.8
2022-10-20,42.73,10.78,1.78
2022-10-24,42.66,10.76,1.78
2022-10-25,40.32,10.65,1.8
2022-10-27,40.5,10.7,1.61
2022-10-28,40.51,10.7,1.61
2022-10-31,40.83,10.78,1.67
2022-11-02,40.94,10.84,1.79
2022-11-03,41.06,10.87,1.8
2022-11-04,40.96,10.84,1.82
2022-11-07,41.04,10.89,1.81
2022-11-09,41.15,10.91,1.77
2022-11-10,40.93,10.86,1.77
2022-11-11,40.96,10.84,1.76
2022-11-14,40.41,10.69,1.78
2022-11-15,40.4,10.69,1.78
2022-11-16,40.43,10.69,1.78
2022-11-17,40.37,10.67,1.79
2022-11-18,40.28,10.65,1.8
2022-11-21,40.15,10.62,1.81
2022-11-22,40.37,10.68,1.8
2022-11-23,40.38,10.68,1.8
2022-11-24,40.73,10.77,1.78
2022-11-25,40.6,10.74,1.79
2022-11-28,40.74,10.77,1.78
2022-11-29,41.5,10.97,1.75
2022-11-30,41.92,11.09,1.73
2022-12-01,41.77,11.05,1.74
2022-12-02,41.57,10.99,1.74
2022-12-05,41.57,10.99,1.74
2022-12-06,41.69,11.03,1.74
2022-12-07,42.1,11.13,1.72
2022-12-08,42.14,11.14,1.72
2022-12-09,42.5,11.24,1.71
2022-12-12,42.55,11.25,1.7
2022-12-13,42.48,11.23,1.71
2022-12-14,42.3,11.19,1.71
2022-12-15,41.93,11.09,1.73
2022-12-16,41.73,11.03,1.74
2022-12-19,42.33,11.19,1.71
2022-12-20,42.07,11.12,1.72
2022-12-21,41.69,11.02,1.74
2022-12-22,41.51,10.98,1.75
2022-12-23,40.8,10.79,1.78
2022-12-26,41.19,10.89,1.76
2022-12-27,41.02,10.85,1.77
2022-12-28,41.05,10.86,1.77
2022-12-29,40.98,10.84,1.77
2022-12-30,40.52,10.72,1.8
2023-01-02,40.54,10.73,1.8
2023-01-03,40.38,10.69,1.8
2023-01-04,40.11,10.61,1.82
2023-01-05,40.73,10.78,1.79
2023-01-06,40.74,10.78,1.79
2023-01-09,41.09,10.88,1.77
2023-01-10,40.94,10.83,1.78
2023-01-11,40.48,10.71,1.8
2023-01-12,40.33,10.67,1.81
2023-01-13,40.32,10.67,1.81
2023-01-16,40.37,10.68,1.8
2023-01-17,40.86,10.81,1.78
2023-01-18,41.02,10.85,1.78
2023-01-19,40.66,10.76,1.79
2023-01-20,40.15,10.66,1.81
2023-01-23,40.49,10.75,1.79
2023-01-24,40.54,10.76,1.79
2023-01-25,40.58,10.75,1.79
2023-01-27,40.77,10.8,1.78
2023-01-30,40.52,10.74,1.8
2023-01-31,40.74,10.79,1.79
2023-02-01,41.2,10.91,1.77
2023-02-02,42.13,11.16,1.73
2023-02-03,41.6,11.18,1.72
2023-02-06,41.76,11.24,1.68
2023-02-07,40.11,11.11,1.7
2023-02-08,40.09,11.11,1.69
2023-02-09,40.0,11.09,1.7
2023-02-10,39.84,11.04,1.7
2023-02-13,39.91,11.05,1.7
2023-02-14,40.32,11.16,1.22
2023-02-15,40.16,11.12,1.76
2023-02-16,40.15,11.11,1.77
2023-02-17,40.02,11.07,1.77
