Date,P/E,P/B,Div Yield
2022-04-18,24.24,6.72,2.02
2022-04-19,23.56,6.57,2.07
2022-04-20,24.0,6.7,2.03
2022-04-21,24.36,6.8,2.01
2022-04-22,24.03,6.7,2.04
2022-04-25,23.36,6.59,2.08
2022-04-26,23.6,6.66,2.06
2022-04-27,23.43,6.61,2.07
2022-04-28,23.79,6.71,2.13
2022-04-29,23.58,6.65,2.05
2022-05-02,23.41,6.61,2.07
2022-05-04,23.0,6.51,2.1
2022-05-05,23.22,6.57,2.08
2022-05-06,22.8,6.45,2.12
2022-05-09,22.83,6.46,2.11
2022-05-10,22.8,6.45,2.12
2022-05-11,22.54,6.39,2.14
2022-05-12,22.3,6.32,2.16
2022-05-13,22.38,6.35,2.15
2022-05-16,22.22,6.3,2.17
2022-05-17,22.59,6.43,2.12
2022-05-18,22.64,6.44,2.12
2022-05-19,21.79,6.2,2.2
2022-05-20,22.26,6.33,2.16
2022-05-23,22.37,6.34,2.15
2022-05-24,21.97,6.23,2.19
2022-05-25,21.43,6.09,2.27
2022-05-26,21.44,6.13,2.26
2022-05-27,22.41,6.22,2.22
2022-05-30,23.02,6.39,2.16
2022-05-31,22.91,6.39,2.18
2022-06-01,22.64,6.32,2.21
2022-06-02,22.88,6.39,2.18
2022-06-03,22.82,6.37,2.19
2022-06-06,22.76,6.35,2.2
2022-06-07,22.42,6.26,2.23
2022-06-08,22.42,6.26,2.23
2022-06-09,22.54,6.29,2.27
2022-06-10,22.29,6.22,2.25
2022-06-13,21.69,6.05,2.31
2022-06-14,21.71,6.06,2.23
2022-06-15,21.61,6.03,2.33
2022-06-16,21.21,5.92,2.38
2022-06-17,20.9,5.83,2.41
2022-06-20,21.18,5.91,2.41
2022-06-21,21.63,6.04,2.36
2022-06-22,21.45,5.99,2.38
2022-06-23,21.79,6.08,2.35
2022-06-24,21.83,6.09,2.34
2022-06-27,22.16,6.19,2.31
2022-06-28,22.21,6.2,2.3
2022-06-29,21.99,6.14,2.32
2022-06-30,21.68,6.04,2.34
2022-07-01,21.91,6.1,2.32
2022-07-04,21.96,6.11,2.31
2022-07-05,21.9,6.1,2.32
2022-07-06,22.25,6.19,2.28
2022-07-07,22.33,6.22,2.27
2022-07-08,22.42,6.23,2.27
2022-07-11,22.07,6.13,2.3
2022-07-12,21.72,6.04,2.34
2022-07-13,21.79,6.06,2.33
2022-07-14,21.64,6.02,2.36
2022-07-15,21.78,6.05,2.31
2022-07-18,22.19,6.17,2.27
2022-07-19,22.18,6.17,2.32
2022-07-20,22.55,6.27,2.28
2022-07-21,22.7,6.32,2.36
2022-07-22,22.68,6.31,2.34
2022-07-25,22.63,6.3,2.25
2022-07-26,22.2,6.18,2.29
2022-07-27,22.54,6.27,2.28
2022-07-28,22.91,6.39,2.23
2022-07-29,23.22,6.48,2.21
2022-08-01,23.09,6.48,2.2
2022-08-02,23.1,6.48,2.2
2022-08-03,23.21,6.53,2.19
2022-08-04,23.4,6.58,2.17
2022-08-05,23.53,6.62,2.16
2022-08-08,18.86,5.38,2.26
2022-08-10,19.42,5.35,2.26
2022-08-11,19.52,5.36,2.3
2022-08-12,19.11,5.29,2.3
2022-08-16,19.22,5.32,2.29
2022-08-17,19.2,5.36,2.26
2022-08-18,19.07,5.33,2.33
2022-08-19,18.98,5.31,2.36
2022-08-22,18.69,5.23,2.4
2022-08-23,18.56,5.19,2.42
2022-08-24,18.52,5.18,2.42
2022-08-25,18.41,5.15,2.44
2022-08-26,18.46,5.16,2.43
2022-08-29,18.11,5.07,2.48
2022-08-30,18.64,5.04,2.4
2022-09-01,18.39,4.98,2.43
2022-09-02,18.29,4.95,2.41
2022-09-05,18.35,4.97,2.4
2022-09-06,18.3,4.95,2.41
2022-09-07,18.39,4.98,2.4
2022-09-08,18.54,5.02,2.35
2022-09-09,18.72,5.07,2.32
2022-09-12,18.87,5.11,2.31
2022-09-13,18.9,5.12,2.3
2022-09-14,18.54,5.02,2.35
2022-09-15,18.28,4.95,2.38
2022-09-16,17.76,4.81,2.19
2022-09-19,17.85,4.83,2.18
2022-09-20,17.99,4.87,2.16
2022-09-21,17.85,4.83,2.18
2022-09-22,17.87,4.84,2.18
2022-09-23,17.75,4.8,2.19
2022-09-26,17.72,4.8,2.2
2022-09-27,17.85,4.83,2.18
2022-09-28,17.89,4.84,2.17
2022-09-29,17.82,4.82,2.18
2022-09-30,18.78,5.1,2.07
2022-10-03,18.56,5.04,2.09
2022-10-04,18.98,5.15,2.05
2022-10-06,19.08,5.18,2.04
2022-10-07,18.99,5.15,2.05
2022-10-10,19.0,5.16,2.05
2022-10-11,18.64,5.06,2.09
2022-10-12,18.75,5.09,2.07
2022-10-13,18.64,5.07,2.08
2022-10-14,18.84,5.12,2.03
2022-10-17,18.84,5.15,2.06
2022-10-18,19.02,5.19,2.04
2022-10-19,18.9,5.16,2.09
2022-10-20,19.1,5.21,2.08
2022-10-24,19.2,5.23,2.02
2022-10-25,19.1,5.22,2.02
2022-10-27,19.14,5.23,1.97
2022-10-28,19.09,5.22,1.96
2022-10-31,19.32,5.28,1.97
2022-11-02,20.73,5.33,1.97
2022-11-03,20.64,5.31,1.98
2022-11-04,20.66,5.32,1.98
2022-11-07,20.67,5.32,1.98
2022-11-09,20.63,5.31,2.03
2022-11-10,20.62,5.28,2.04
2022-11-11,21.05,5.39,1.98
2022-11-14,21.1,5.4,1.98
2022-11-15,21.16,5.42,2.1
2022-11-17,21.13,5.39,2.11
2022-11-18,21.13,5.4,2.11
2022-11-21,21.63,5.34,2.24
2022-11-22,21.78,5.38,2.14
2022-11-23,21.75,5.37,2.14
2022-11-24,22.13,5.47,2.1
2022-11-25,22.18,5.48,2.1
2022-11-28,22.16,5.47,2.1
2022-11-29,22.3,5.51,2.09
2022-11-30,22.46,5.55,2.07
2022-12-01,22.67,5.6,2.05
2022-12-02,22.53,5.56,2.07
2022-12-05,22.56,5.57,2.06
2022-12-06,22.42,5.54,2.0
2022-12-07,22.37,5.53,2.0
2022-12-08,22.4,5.53,2.0
2022-12-09,22.05,5.45,2.03
2022-12-12,22.02,5.44,2.03
2022-12-13,22.19,5.48,2.02
2022-12-14,22.27,5.5,2.01
2022-12-15,21.93,5.42,2.04
2022-12-16,21.67,5.35,2.07
2022-12-19,21.72,5.37,2.06
2022-12-20,21.72,5.36,2.06
2022-12-21,21.69,5.36,2.07
2022-12-22,21.66,5.35,2.07
2022-12-23,21.28,5.26,2.11
2022-12-26,21.38,5.28,2.1
2022-12-27,21.53,5.32,2.08
2022-12-28,21.5,5.31,2.08
2022-12-29,21.53,5.32,2.08
2022-12-30,21.48,5.3,2.09
2023-01-02,21.57,5.32,2.08
2023-01-03,21.61,5.33,2.07
2023-01-04,21.42,5.29,2.09
2023-01-05,21.44,5.29,2.09
2023-01-06,21.17,5.22,2.12
2023-01-09,21.57,5.32,2.08
2023-01-10,21.42,5.29,2.09
2023-01-11,21.28,5.27,2.1
2023-01-12,21.33,5.28,2.1
2023-01-13,21.36,5.33,2.07
2023-01-16,21.37,5.33,2.4
2023-01-17,21.58,5.39,2.37
2023-01-18,21.67,5.41,2.36
2023-01-19,21.55,5.38,2.39
2023-01-20,21.31,5.32,2.37
2023-01-23,21.54,5.37,2.35
2023-01-24,21.55,5.37,2.35
2023-01-25,21.43,5.34,2.36
2023-01-27,21.02,5.26,2.4
2023-01-30,21.14,5.29,2.39
2023-01-31,21.16,5.27,2.4
2023-02-01,21.1,5.25,2.4
2023-02-02,20.87,5.25,2.4
2023-02-03,20.95,5.27,2.4
2023-02-06,20.78,5.23,2.41
2023-02-07,20.77,5.22,2.42
2023-02-08,22.68,5.29,2.43
2023-02-09,22.74,5.3,2.43
2023-02-10,22.64,5.28,2.42
2023-02-13,22.37,5.21,2.45
2023-02-14,22.5,5.25,2.43
2023-02-15,22.63,5.28,2.42
2023-02-16,22.53,5.31,2.4
2023-02-17,22.37,5.28,2.46
