Date,P/E,P/B,Div Yield
2022-07-07,23.04,5.52,1.86
2022-07-08,23.11,5.52,1.85
2022-07-11,22.99,5.48,1.87
2022-07-12,22.7,5.41,1.89
2022-07-13,22.8,5.43,1.88
2022-07-14,22.76,5.43,1.88
2022-07-15,22.9,5.46,1.85
2022-07-18,23.16,5.52,1.83
2022-07-19,23.12,5.51,1.9
2022-07-20,23.43,5.59,1.88
2022-07-21,23.64,5.63,1.99
2022-07-22,23.66,5.64,1.96
2022-07-25,23.61,5.63,1.83
2022-07-26,23.23,5.51,1.87
2022-07-27,23.58,5.59,1.85
2022-07-28,23.84,5.67,1.83
2022-07-29,24.1,5.73,1.81
2022-08-01,23.98,5.75,1.81
2022-08-02,24.01,5.76,1.81
2022-08-03,24.05,5.78,1.8
2022-08-04,24.22,5.83,1.79
2022-08-05,24.27,5.84,1.79
2022-08-08,23.99,5.72,1.8
2022-08-10,23.89,5.69,1.79
2022-08-11,23.98,5.71,1.8
2022-08-12,23.93,5.6,1.78
2022-08-16,24.21,5.65,1.76
2022-08-17,24.09,5.71,1.74
2022-08-18,24.09,5.68,1.83
2022-08-19,23.94,5.64,1.84
2022-08-22,23.55,5.55,1.87
2022-08-23,23.5,5.54,1.87
2022-08-24,23.56,5.55,1.87
2022-08-25,23.42,5.52,1.88
2022-08-26,23.48,5.53,1.87
2022-08-29,23.27,5.48,1.89
2022-08-30,23.73,5.39,1.85
2022-09-01,23.57,5.35,1.86
2022-09-02,23.54,5.34,1.86
2022-09-05,23.58,5.35,1.86
2022-09-06,23.57,5.35,1.86
2022-09-07,23.67,5.37,1.85
2022-09-08,23.8,5.4,1.8
2022-09-09,23.92,5.43,1.79
2022-09-12,24.1,5.47,1.78
2022-09-13,24.18,5.49,1.77
2022-09-14,23.93,5.43,1.79
2022-09-15,23.81,5.4,1.8
2022-09-16,23.14,5.25,1.85
2022-09-19,23.34,5.3,1.83
2022-09-20,23.64,5.36,1.81
2022-09-21,23.4,5.31,1.83
2022-09-22,23.5,5.33,1.82
2022-09-23,23.31,5.29,1.84
2022-09-26,23.16,5.26,1.85
2022-09-27,23.33,5.29,1.83
2022-09-28,23.42,5.31,1.83
2022-09-29,23.27,5.28,1.84
2022-09-30,23.61,5.79,1.79
2022-10-03,23.25,5.7,1.82
2022-10-04,23.7,5.81,1.79
2022-10-06,23.72,5.82,1.78
2022-10-07,23.65,5.8,1.79
2022-10-10,23.59,5.79,1.79
2022-10-11,23.15,5.68,1.83
2022-10-12,23.27,5.71,1.82
2022-10-13,23.17,5.69,1.82
2022-10-14,23.3,5.73,1.79
2022-10-17,23.3,5.75,1.81
2022-10-18,23.45,5.79,1.8
2022-10-19,23.33,5.76,1.87
2022-10-20,23.56,5.81,1.85
2022-10-24,23.6,5.82,1.79
2022-10-25,23.51,5.8,1.79
2022-10-27,23.56,5.81,1.71
2022-10-28,23.49,5.79,1.71
2022-10-31,23.77,5.86,1.74
2022-11-02,23.99,5.93,1.71
2022-11-03,23.91,5.91,1.72
2022-11-04,23.97,5.93,1.71
2022-11-07,24.15,5.92,1.72
2022-11-09,24.08,5.9,1.78
2022-11-10,24.01,5.88,1.79
2022-11-11,24.34,5.95,1.76
2022-11-14,24.38,5.96,1.76
2022-11-15,24.48,5.99,1.75
2022-11-16,24.58,5.99,1.75
2022-11-17,24.5,5.97,1.76
2022-11-18,24.52,5.97,1.76
2022-11-21,25.69,5.92,1.93
2022-11-22,25.84,5.95,1.79
2022-11-23,25.76,5.94,1.8
2022-11-24,26.1,6.01,1.78
2022-11-25,26.13,6.02,1.77
2022-11-28,26.14,6.03,1.77
2022-11-29,26.34,6.07,1.76
2022-11-30,26.57,6.12,1.74
2022-12-01,26.7,6.15,1.73
2022-12-02,26.55,6.12,1.74
2022-12-05,26.55,6.12,1.74
2022-12-06,26.48,6.1,1.75
2022-12-07,26.48,6.1,1.75
2022-12-08,26.49,6.1,1.75
2022-12-09,26.18,6.03,1.77
2022-12-12,26.14,6.03,1.77
2022-12-13,26.26,6.05,1.76
2022-12-14,26.33,6.07,1.76
2022-12-15,26.02,6.0,1.78
2022-12-16,25.73,5.93,1.8
2022-12-19,25.87,5.96,1.79
2022-12-20,25.85,5.96,1.79
2022-12-21,25.75,5.93,1.8
2022-12-22,25.65,5.91,1.81
2022-12-23,25.17,5.8,1.84
2022-12-26,25.29,5.83,1.83
2022-12-27,25.44,5.86,1.82
2022-12-28,25.46,5.87,1.82
2022-12-29,25.47,5.87,1.82
2022-12-30,25.37,5.81,1.78
2023-01-02,25.38,5.81,1.78
2023-01-03,25.43,5.82,1.77
2023-01-04,25.28,5.79,1.78
2023-01-05,25.4,5.82,1.78
2023-01-06,25.18,5.77,1.79
2023-01-09,25.55,5.85,1.77
2023-01-10,25.34,5.8,1.78
2023-01-11,25.09,5.76,1.79
2023-01-12,25.13,5.77,1.79
2023-01-13,25.12,5.81,1.78
2023-01-16,25.1,5.8,2.01
2023-01-17,25.35,5.86,1.99
2023-01-18,25.43,5.88,1.99
2023-01-19,25.25,5.84,2.04
2023-01-20,24.93,5.77,2.0
2023-01-23,25.14,5.82,1.99
2023-01-24,25.16,5.82,1.98
2023-01-25,24.94,5.77,2.01
2023-01-27,24.25,5.65,2.05
2023-01-30,24.35,5.67,2.04
2023-01-31,24.82,5.65,2.05
2023-02-01,24.53,5.59,2.07
2023-02-02,24.32,5.55,2.09
2023-02-03,24.38,5.56,2.08
2023-02-06,24.29,5.55,2.07
2023-02-07,24.43,5.55,2.06
2023-02-08,24.75,5.63,2.04
2023-02-09,24.7,5.62,2.04
2023-02-10,24.61,5.6,2.05
2023-02-13,24.4,5.54,2.07
2023-02-14,24.53,5.56,2.06
2023-02-15,24.68,5.6,2.05
2023-02-16,24.39,5.64,2.03
2023-02-17,24.22,5.6,2.1
