Date,P/E,P/B,Div Yield
2022-11-07,7.05,1.65,5.37
2022-11-09,6.99,1.64,5.42
2022-11-10,6.76,1.63,5.46
2022-11-11,6.78,1.63,5.44
2022-11-14,6.66,1.61,5.95
2022-11-15,6.64,1.61,7.08
2022-11-17,6.66,1.62,7.06
2022-11-18,6.59,1.6,7.14
2022-11-21,7.13,1.58,8.27
2022-11-22,7.16,1.58,7.46
2022-11-23,7.17,1.59,7.39
2022-11-24,7.26,1.61,7.3
2022-11-25,7.29,1.61,7.27
2022-11-28,7.29,1.61,7.27
2022-11-29,7.25,1.6,7.31
2022-11-30,7.3,1.61,7.26
2022-12-01,7.26,1.61,7.3
2022-12-02,7.28,1.61,7.28
2022-12-05,7.39,1.64,7.17
2022-12-06,7.38,1.63,6.52
2022-12-07,7.3,1.62,6.59
2022-12-08,7.28,1.61,6.6
2022-12-09,7.23,1.6,6.65
2022-12-12,7.23,1.6,6.64
2022-12-13,7.28,1.61,6.6
2022-12-14,7.36,1.63,6.53
2022-12-15,7.29,1.61,6.59
2022-12-16,7.19,1.59,6.68
2022-12-19,7.25,1.6,6.63
2022-12-20,7.23,1.6,6.65
2022-12-21,7.12,1.58,6.75
2022-12-22,7.06,1.56,6.17
2022-12-23,6.9,1.53,6.31
2022-12-26,7.02,1.55,6.2
2022-12-27,7.08,1.57,6.15
2022-12-28,7.11,1.57,6.12
2022-12-29,7.1,1.57,6.13
2022-12-30,7.19,1.59,6.07
2023-01-02,7.26,1.6,6.01
2023-01-03,7.25,1.6,6.02
2023-01-04,7.12,1.57,6.13
2023-01-05,7.15,1.58,6.11
2023-01-06,7.11,1.57,6.14
2023-01-09,7.15,1.58,6.1
2023-01-10,7.16,1.58,6.1
2023-01-11,7.12,1.57,6.13
2023-01-12,7.12,1.57,6.13
2023-01-13,7.16,1.58,6.1
2023-01-16,7.17,1.58,6.08
2023-01-17,7.23,1.59,6.04
2023-01-18,7.3,1.61,5.98
2023-01-19,7.36,1.62,5.93
2023-01-20,7.39,1.63,5.9
2023-01-23,7.41,1.64,5.89
2023-01-24,7.36,1.62,5.93
2023-01-25,7.32,1.62,5.96
2023-01-27,7.2,1.59,6.06
2023-01-30,7.11,1.57,6.13
2023-01-31,7.21,1.59,6.04
2023-02-01,7.11,1.57,6.12
2023-02-02,6.83,1.56,6.18
2023-02-03,6.84,1.56,6.2
2023-02-06,6.86,1.56,6.18
2023-02-07,6.87,1.57,6.18
2023-02-08,6.83,1.56,7.09
2023-02-09,6.86,1.56,7.0
2023-02-10,6.84,1.56,7.1
2023-02-13,6.9,1.57,7.04
2023-02-14,6.83,1.57,7.05
2023-02-15,6.82,1.57,7.06
2023-02-16,6.99,1.6,6.4
2023-02-17,6.99,1.6,6.56
