Date,P/E,P/B,Div Yield
2022-07-28,21.23,3.96,1.37
2022-07-29,21.47,4.01,1.34
2022-08-01,21.62,4.06,1.33
2022-08-02,21.6,4.07,1.33
2022-08-03,21.56,4.07,1.34
2022-08-04,21.58,4.07,1.34
2022-08-05,21.57,4.07,1.33
2022-08-08,21.86,4.13,1.34
2022-08-10,22.11,4.13,1.35
2022-08-11,22.2,4.1,1.37
2022-08-12,22.11,4.06,1.36
2022-08-16,22.26,4.1,1.35
2022-08-17,22.34,4.12,1.33
2022-08-18,22.37,4.11,1.37
2022-08-19,22.13,4.06,1.4
2022-08-22,21.79,4.0,1.43
2022-08-23,21.92,4.02,1.42
2022-08-24,21.98,4.04,1.41
2022-08-25,21.92,4.03,1.42
2022-08-26,21.99,4.04,1.41
2022-08-29,21.74,3.99,1.43
2022-08-30,22.25,4.06,1.39
2022-09-01,22.09,4.02,1.4
2022-09-02,22.07,4.02,1.4
2022-09-05,22.21,4.04,1.39
2022-09-06,22.24,4.05,1.39
2022-09-07,22.25,4.05,1.39
2022-09-08,22.42,4.08,1.33
2022-09-09,22.46,4.09,1.33
2022-09-12,22.62,4.12,1.32
2022-09-13,22.76,4.14,1.31
2022-09-14,22.7,4.13,1.31
2022-09-15,22.63,4.12,1.32
2022-09-16,22.14,4.03,1.3
2022-09-19,22.21,4.04,1.3
2022-09-20,22.47,4.09,1.28
2022-09-21,22.31,4.06,1.29
2022-09-22,22.27,4.06,1.3
2022-09-23,21.87,3.98,1.32
2022-09-26,21.39,3.89,1.35
2022-09-27,21.39,3.89,1.35
2022-09-28,21.23,3.87,1.35
2022-09-29,21.21,3.86,1.36
2022-09-30,21.65,3.9,1.33
2022-10-03,21.37,3.85,1.35
2022-10-04,21.84,3.94,1.32
2022-10-06,21.97,3.96,1.31
2022-10-07,21.95,3.96,1.31
2022-10-10,21.82,3.93,1.32
2022-10-11,21.49,3.87,1.34
2022-10-12,21.65,3.9,1.33
2022-10-13,21.49,3.88,1.34
2022-10-14,21.61,3.9,1.33
2022-10-17,21.72,3.92,1.32
2022-10-18,21.87,3.96,1.31
2022-10-19,21.89,3.96,1.32
2022-10-20,21.94,3.97,1.32
2022-10-24,22.07,4.0,1.3
2022-10-25,21.83,3.99,1.3
2022-10-27,21.95,4.01,1.28
2022-10-28,21.95,4.01,1.28
2022-10-31,22.21,4.06,1.27
2022-11-02,22.61,4.08,1.27
2022-11-03,22.6,4.07,1.27
2022-11-04,22.7,4.09,1.27
2022-11-07,22.69,4.11,1.27
2022-11-09,22.63,4.09,1.27
2022-11-10,22.46,4.06,1.28
2022-11-11,22.77,4.12,1.24
2022-11-14,22.72,4.12,1.26
2022-11-15,22.96,4.13,1.28
2022-11-16,22.91,4.12,1.28
2022-11-17,22.81,4.1,1.29
2022-11-18,22.74,4.09,1.29
2022-11-21,22.75,4.06,1.33
2022-11-22,22.83,4.08,1.31
2022-11-23,22.87,4.08,1.31
2022-11-24,23.08,4.12,1.3
2022-11-25,23.15,4.13,1.29
2022-11-28,23.23,4.15,1.29
2022-11-29,23.23,4.16,1.3
2022-11-30,23.43,4.19,1.29
2022-12-01,23.51,4.21,1.29
2022-12-02,23.45,4.19,1.29
2022-12-05,23.46,4.2,1.29
2022-12-06,23.39,4.18,1.28
2022-12-07,23.3,4.17,1.28
2022-12-08,23.37,4.18,1.28
2022-12-09,23.23,4.15,1.29
2022-12-12,23.25,4.16,1.28
2022-12-13,23.37,4.18,1.28
2022-12-14,23.45,4.19,1.27
2022-12-15,23.19,4.15,1.28
2022-12-16,22.97,4.11,1.3
2022-12-19,23.15,4.14,1.27
2022-12-20,23.1,4.13,1.28
2022-12-21,22.81,4.08,1.29
2022-12-22,22.67,4.05,1.28
2022-12-23,22.1,3.95,1.31
2022-12-26,22.47,4.02,1.29
2022-12-27,22.65,4.05,1.28
2022-12-28,22.67,4.06,1.28
2022-12-29,22.75,4.07,1.28
2022-12-30,22.85,4.08,1.26
2023-01-02,22.96,4.1,1.26
2023-01-03,23.01,4.11,1.26
2023-01-04,22.77,4.06,1.27
2023-01-05,22.76,4.06,1.27
2023-01-06,22.59,4.03,1.28
2023-01-09,22.85,4.08,1.27
2023-01-10,22.67,4.05,1.28
2023-01-11,22.62,4.04,1.28
2023-01-12,22.59,4.03,1.28
2023-01-13,22.65,4.05,1.28
2023-01-16,22.53,4.04,1.34
2023-01-17,22.64,4.06,1.33
2023-01-18,22.75,4.08,1.33
2023-01-19,22.66,4.07,1.34
2023-01-20,22.54,4.05,1.33
2023-01-23,22.64,4.06,1.33
2023-01-24,22.51,4.06,1.33
2023-01-25,22.19,4.0,1.35
2023-01-27,21.63,3.92,1.37
2023-01-30,21.6,3.92,1.38
2023-01-31,21.76,3.94,1.37
2023-02-01,21.63,3.92,1.38
2023-02-02,21.58,3.91,1.38
2023-02-03,21.73,3.95,1.38
2023-02-06,21.62,3.94,1.38
2023-02-07,21.4,3.93,1.39
2023-02-08,21.9,3.96,1.41
2023-02-09,21.89,3.96,1.39
2023-02-10,21.85,3.96,1.39
2023-02-13,21.77,3.93,1.42
2023-02-14,21.97,3.95,1.37
2023-02-15,22.1,3.96,1.4
2023-02-16,22.12,3.98,1.39
2023-02-17,21.94,3.95,1.4
