Date,Open,High,Low,Close,Adj Close,Volume
2020-01-01,1503.7459716796875,1512.760498046875,1491.3634033203125,1495.4249267578125,1480.5958251953125,6463060
2020-01-02,1497.8023681640625,1526.48046875,1497.8023681640625,1520.883544921875,1505.8021240234375,8173308
2020-01-03,1518.6051025390625,1527.1739501953125,1508.6990966796875,1522.7161865234375,1507.616455078125,9684434
2020-01-06,1505.7271728515625,1513.552978515625,1483.933837890625,1487.40087890625,1472.6513671875,11315596
2020-01-07,1504.736572265625,1520.091064453125,1499.2882080078125,1510.2840576171875,1495.3076171875,7699489
2020-01-08,1500.774169921875,1520.04150390625,1495.8211669921875,1498.9415283203125,1484.07763671875,7406104
2020-01-09,1524.152587890625,1535.445556640625,1516.87158203125,1533.4642333984375,1518.2579345703125,6914533
2020-01-10,1537.32763671875,1543.32080078125,1525.1927490234375,1533.1175537109375,1517.9146728515625,5758760
2020-01-13,1530.5419921875,1544.0638427734375,1523.9544677734375,1529.2047119140625,1514.040771484375,8437316
2020-01-14,1525.5394287109375,1535.445556640625,1507.559814453125,1515.0389404296875,1500.015380859375,7299328
2020-01-15,1521.4283447265625,1525.4403076171875,1503.99365234375,1509.541015625,1494.572021484375,7299939
2020-01-16,1514.6427001953125,1528.85791015625,1513.652099609375,1523.4591064453125,1508.35205078125,5929338
2020-01-17,1538.91259765625,1570.0673828125,1538.615478515625,1566.1544189453125,1550.6240234375,13597387
2020-01-20,1593.8914794921875,1593.8914794921875,1512.067138671875,1517.9613037109375,1502.90869140625,15019904
2020-01-21,1514.2464599609375,1531.33447265625,1507.7083740234375,1519.4967041015625,1504.428955078125,8732832
2020-01-22,1529.5018310546875,1532.22607421875,1516.7230224609375,1518.951904296875,1503.8895263671875,4763978
2020-01-23,1522.072265625,1527.4710693359375,1506.420654296875,1512.512939453125,1497.5142822265625,5190829
2020-01-24,1512.6614990234375,1521.9237060546875,1504.290771484375,1507.2626953125,1492.3162841796875,6751025
2020-01-27,1500.675048828125,1510.1353759765625,1490.8680419921875,1492.403564453125,1477.6046142578125,6178444
2020-01-28,1494.4342041015625,1495.8211669921875,1449.8568115234375,1457.9302978515625,1443.4730224609375,11321622
2020-01-29,1460.208740234375,1480.3675537109375,1450.3026123046875,1465.9542236328125,1451.41748046875,11420535
2020-01-30,1465.1121826171875,1465.8056640625,1426.4783935546875,1430.1932373046875,1416.0111083984375,10338837
2020-01-31,1439.3563232421875,1439.60400390625,1393.9864501953125,1398.3946533203125,1384.5277099609375,16037262
2020-02-03,1357.03662109375,1386.804443359375,1350.2509765625,1372.4901123046875,1358.8802490234375,14173717
2020-02-04,1386.85400390625,1419.048828125,1384.6746826171875,1413.006103515625,1398.9942626953125,11714666
2020-02-05,1421.42626953125,1439.158203125,1416.8695068359375,1434.8985595703125,1420.669677734375,8524871
2020-02-06,1440.446044921875,1453.224853515625,1426.5775146484375,1444.111328125,1429.7911376953125,7171051
2020-02-07,1437.3751220703125,1438.71240234375,1414.8883056640625,1420.18798828125,1406.1051025390625,5634549
2020-02-10,1414.591064453125,1431.9267578125,1397.2059326171875,1422.1197509765625,1408.0177001953125,6988250
2020-02-11,1433.8089599609375,1452.432373046875,1431.48095703125,1439.108642578125,1424.838134765625,6460912
2020-02-12,1442.476806640625,1461.001220703125,1441.3375244140625,1456.493896484375,1442.0509033203125,6245738
2020-02-13,1463.8739013671875,1463.8739013671875,1448.8662109375,1460.3077392578125,1445.826904296875,6260549
2020-02-14,1463.378662109375,1487.3514404296875,1439.4554443359375,1473.6314697265625,1459.0185546875,9796645
2020-02-17,1475.018310546875,1492.0072021484375,1460.456298828125,1464.3692626953125,1449.84814453125,6068321
2020-02-18,1462.041259765625,1462.041259765625,1443.7149658203125,1453.62109375,1439.20654296875,5135183
