Date,Open,High,Low,Close,Adj Close,Volume
2020-01-01,4060.0,4071.949951171875,4045.0,4065.0,4009.529296875,163949
2020-01-02,4069.89990234375,4256.2998046875,4068.14990234375,4244.7998046875,4186.8759765625,1458328
2020-01-03,4237.0,4258.0,4185.85009765625,4219.2001953125,4161.62548828125,635983
2020-01-06,4191.0,4199.75,4131.0,4157.10009765625,4100.37255859375,462841
2020-01-07,4199.5498046875,4254.0,4164.0498046875,4242.10009765625,4184.21240234375,524372
2020-01-08,4224.85009765625,4332.0,4183.7998046875,4318.9501953125,4260.01416015625,1032268
2020-01-09,4337.0,4400.0,4331.60009765625,4388.0,4328.12158203125,698429
2020-01-10,4388.10009765625,4464.0498046875,4366.89990234375,4444.60009765625,4383.94921875,735887
2020-01-13,4457.5498046875,4492.0,4450.0498046875,4468.7001953125,4407.72021484375,403937
2020-01-14,4465.0,4502.9501953125,4422.7001953125,4483.2998046875,4422.12060546875,438651
2020-01-15,4451.0498046875,4525.25,4410.0,4506.5,4445.00439453125,416924
2020-01-16,4520.0,4554.89990234375,4433.25,4472.35009765625,4411.3203125,467980
2020-01-17,4440.0,4522.39990234375,4411.2998046875,4486.75,4425.5234375,360682
2020-01-20,4500.0,4509.4501953125,4452.0,4467.64990234375,4406.6845703125,204026
2020-01-21,4455.0,4520.0,4440.0,4483.5498046875,4422.36767578125,283173
2020-01-22,4505.0,4540.0,4463.0,4476.9501953125,4415.85791015625,359444
2020-01-23,4470.0,4540.0,4446.0498046875,4526.39990234375,4464.6328125,401079
2020-01-24,4554.0,4679.7001953125,4452.64990234375,4642.75,4579.3955078125,2127667
2020-01-27,4624.89990234375,4754.10009765625,4622.0,4676.9501953125,4613.12890625,1058884
2020-01-28,4670.0,4715.7998046875,4584.5,4609.0498046875,4546.1552734375,711517
2020-01-29,4625.0,4653.5,4559.5,4568.2001953125,4505.86279296875,595287
2020-01-30,4569.0,4588.5,4464.14990234375,4486.0,4424.7841796875,422335
2020-01-31,4502.2998046875,4507.2998046875,4405.0,4416.10009765625,4355.837890625,451630
2020-02-03,4265.0,4386.85009765625,4236.14990234375,4370.64990234375,4311.0078125,537373
2020-02-04,4394.9501953125,4498.85009765625,4379.0498046875,4474.25,4413.1943359375,387466
2020-02-05,4477.0,4528.60009765625,4397.60009765625,4471.7998046875,4410.77783203125,521783
