Date,Open,High,Low,Close,Adj Close,Volume
2020-01-01,1308.4000244140625,1318.9000244140625,1303.0,1309.949951171875,1226.583984375,3123998
2020-01-02,1312.0,1348.0,1311.0,1345.300048828125,1259.684326171875,4335359
2020-01-03,1344.949951171875,1344.949951171875,1330.1500244140625,1335.050048828125,1250.0865478515625,2059871
2020-01-06,1331.0,1332.0,1314.0999755859375,1316.75,1232.9512939453125,2646905
2020-01-07,1328.0,1339.5,1313.75,1320.5,1236.4625244140625,2077893
2020-01-08,1302.0,1308.699951171875,1283.3499755859375,1291.550048828125,1209.35498046875,4147568
2020-01-09,1311.0,1319.9000244140625,1305.0999755859375,1316.1500244140625,1232.389404296875,2067779
2020-01-10,1319.0,1335.949951171875,1319.0,1324.5999755859375,1240.3017578125,2360798
2020-01-13,1329.0,1339.4000244140625,1328.699951171875,1334.699951171875,1249.7587890625,1825244
2020-01-14,1329.800048828125,1331.0,1315.0999755859375,1326.0999755859375,1241.7061767578125,2046500
2020-01-15,1325.5999755859375,1336.1500244140625,1320.0,1323.5999755859375,1239.3653564453125,2127677
2020-01-16,1327.699951171875,1332.9000244140625,1317.4000244140625,1319.300048828125,1235.3389892578125,1773135
2020-01-17,1320.5999755859375,1325.949951171875,1302.0,1304.199951171875,1221.199951171875,2941837
2020-01-20,1313.949951171875,1319.9000244140625,1306.5,1309.5999755859375,1226.2562255859375,2542477
2020-01-21,1304.75,1313.9000244140625,1300.449951171875,1302.3499755859375,1219.4676513671875,1361576
2020-01-22,1311.0,1312.0,1292.0,1294.199951171875,1211.8363037109375,2449753
2020-01-23,1307.0,1339.8499755859375,1306.0,1332.300048828125,1247.5115966796875,10056067
2020-01-24,1332.0,1367.8499755859375,1332.0,1359.199951171875,1272.6995849609375,5837319
2020-01-27,1340.0,1364.9000244140625,1340.0,1348.5999755859375,1262.774169921875,2510013
2020-01-28,1350.9000244140625,1355.0,1338.0,1346.6500244140625,1260.948486328125,2352852
2020-01-29,1353.0999755859375,1374.949951171875,1352.0999755859375,1365.699951171875,1278.7860107421875,3678474
2020-01-30,1365.949951171875,1376.800048828125,1353.0,1370.199951171875,1282.99951171875,2743506
2020-01-31,1375.949951171875,1377.0,1360.449951171875,1369.300048828125,1282.1568603515625,3939306
2020-02-03,1290.0,1303.9000244140625,1272.0,1286.6500244140625,1204.766845703125,5767353
2020-02-04,1296.0,1307.300048828125,1287.550048828125,1291.75,1209.5421142578125,3604309
2020-02-05,1297.9000244140625,1325.0,1295.0,1310.050048828125,1226.6776123046875,4220104
2020-02-06,1322.9000244140625,1325.0,1309.050048828125,1317.5999755859375,1233.7471923828125,2354458
2020-02-07,1313.050048828125,1314.4000244140625,1296.0,1299.0,1216.330810546875,3053804
2020-02-10,1300.0,1302.449951171875,1273.0999755859375,1285.300048828125,1203.5028076171875,3039992
2020-02-11,1292.0,1298.949951171875,1284.0,1286.9000244140625,1205.0008544921875,2200796
2020-02-12,1289.0999755859375,1299.8499755859375,1280.0,1297.300048828125,1214.739013671875,2568696
2020-02-13,1299.0,1299.8499755859375,1285.0,1292.25,1210.0103759765625,1545536
2020-02-14,1295.0,1304.949951171875,1290.5999755859375,1295.1500244140625,1212.7259521484375,1780119
2020-02-17,1297.0,1297.8499755859375,1277.0,1280.199951171875,1198.7271728515625,2155085
2020-02-18,1281.5,1289.800048828125,1266.449951171875,1286.3499755859375,1204.4859619140625,2347917
2020-02-19,1298.0,1299.0,1276.5999755859375,1281.4000244140625,1199.8509521484375,1820353
2020-02-20,1279.9000244140625,1288.9000244140625,1275.300048828125,1280.5999755859375,1199.1019287109375,3034681
2020-02-24,1271.9000244140625,1271.9000244140625,1252.6500244140625,1259.699951171875,1179.5318603515625,3414064
2020-02-25,1262.199951171875,1265.6500244140625,1240.1500244140625,1242.050048828125,1163.0052490234375,3133077
2020-02-26,1235.0,1238.0,1206.0,1211.1500244140625,1134.0716552734375,5721483
2020-02-27,1212.3499755859375,1216.949951171875,1200.0,1210.3499755859375,1133.322509765625,4003149
2020-02-28,1189.6500244140625,1196.449951171875,1162.0,1187.550048828125,1111.9736328125,6286647
2020-03-02,1205.0,1212.3499755859375,1150.550048828125,1160.9000244140625,1087.01953125,3177486
2020-03-03,1166.0,1186.800048828125,1162.050048828125,1181.300048828125,1106.1214599609375,3134527
2020-03-04,1185.0,1187.8499755859375,1158.0,1176.6500244140625,1101.7674560546875,3135151
2020-03-05,1180.0999755859375,1187.25,1166.199951171875,1182.449951171875,1107.1981201171875,2625152
2020-03-06,1148.0,1164.0,1130.8499755859375,1158.9000244140625,1085.146728515625,3956575
2020-03-09,1135.800048828125,1135.800048828125,1067.300048828125,1101.949951171875,1031.8212890625,8038295
2020-03-11,1090.0,1120.949951171875,1085.800048828125,1116.949951171875,1045.866455078125,5628125
2020-03-12,1070.0,1070.050048828125,1004.0999755859375,1016.5499877929688,951.8560791015625,9200130
2020-03-13,950.0,1060.449951171875,890.0,1051.449951171875,984.5350341796875,8117911
2020-03-16,1014.25,1042.0,961.9000244140625,968.7000122070312,907.0513305664062,6671806
2020-03-17,972.0,1005.0,940.1500244140625,956.75,895.8618774414062,4720207
2020-03-18,968.0,974.75,900.0,904.5499877929688,846.9839477539062,5586097
2020-03-19,873.9000244140625,884.0,837.7000122070312,843.0999755859375,789.4446411132812,7251950
2020-03-20,849.0,877.7999877929688,831.2999877929688,864.7000122070312,809.6700439453125,6130185
2020-03-23,809.0,809.9500122070312,706.0,724.0499877929688,677.9710083007812,7308612
2020-03-24,755.0,755.75,672.0,707.9000244140625,672.1318359375,7110384
2020-03-25,697.2000122070312,775.0,661.0,765.75,727.0587768554688,16122446
2020-03-26,787.75,842.2999877929688,754.1500244140625,838.0,795.658203125,9028497
2020-03-27,867.9000244140625,890.0,812.0,837.0499877929688,794.7561645507812,6573448
2020-03-30,801.0,815.0,791.0,798.6500244140625,758.2964477539062,4474168
2020-03-31,820.0,823.0,791.2000122070312,808.5,767.6487426757812,8045468
2020-04-01,806.8499755859375,812.4000244140625,766.5499877929688,774.3499755859375,735.2241821289062,4104403
2020-04-03,791.0999755859375,791.0999755859375,762.7999877929688,774.6500244140625,735.509033203125,4268480
2020-04-07,805.0,813.0,791.0,801.6500244140625,761.1448974609375,5768998
2020-04-08,804.0,832.0,797.7000122070312,807.0999755859375,766.3195190429688,6151091
