Date,Open,High,Low,Close,Adj Close,Volume
2020-01-01,4237.7998046875,4252.0,4221.0,4231.2998046875,4199.4951171875,407042
2020-01-02,4240.0,4295.75,4235.0,4246.0498046875,4214.13427734375,863844
2020-01-03,4220.0,4234.7998046875,4173.0,4193.4501953125,4161.93017578125,1176850
2020-01-06,4164.0,4204.0,3983.800048828125,3996.699951171875,3966.65869140625,2866735
2020-01-07,4055.0,4092.0,3996.199951171875,4007.64990234375,3977.526611328125,2149042
2020-01-08,3950.0,4060.35009765625,3950.0,4049.949951171875,4019.508544921875,1630576
2020-01-09,4105.89990234375,4148.0,4080.0,4124.2001953125,4093.200927734375,1419388
2020-01-10,4130.10009765625,4185.89990234375,4118.0,4144.85009765625,4113.69580078125,1106624
2020-01-13,4168.0,4182.25,4146.0,4164.5,4133.19775390625,645152
2020-01-14,4170.0,4202.39990234375,4150.4501953125,4193.0,4161.48388671875,703434
2020-01-15,4189.9501953125,4220.0,4170.0498046875,4207.25,4175.6259765625,616976
2020-01-16,4190.0,4229.9501953125,4188.0,4220.25,4188.5283203125,578728
2020-01-17,4217.0,4242.0,4202.0,4231.75,4199.94189453125,671129
2020-01-20,4229.0,4252.9501953125,4125.14990234375,4152.60009765625,4121.38720703125,848639
2020-01-21,4149.9501953125,4186.10009765625,4117.0498046875,4138.60009765625,4107.4921875,897922
2020-01-22,4186.0,4186.5,4123.35009765625,4142.2001953125,4111.06494140625,797901
2020-01-23,4123.0,4163.85009765625,4085.0,4125.7998046875,4094.78857421875,1154522
2020-01-24,4120.0,4205.64990234375,4111.0,4194.5,4162.97216796875,864892
2020-01-27,4174.0,4208.0,4154.0,4164.35009765625,4133.048828125,782155
2020-01-28,4150.14990234375,4249.0,4150.14990234375,4213.0,4181.3330078125,1052764
2020-01-29,4244.89990234375,4444.0,4215.10009765625,4419.0,4385.78466796875,4581413
2020-01-30,4464.0,4485.0,4344.85009765625,4364.2998046875,4331.49609375,3577774
2020-01-31,4370.0,4420.10009765625,4333.7998046875,4365.89990234375,4333.08349609375,1736927
2020-02-03,4250.2001953125,4376.89990234375,4250.2001953125,4359.35009765625,4326.58349609375,1094181
2020-02-04,4387.9501953125,4550.0,4377.14990234375,4519.25,4485.28125,1958323
2020-02-05,4515.0,4539.9501953125,4477.64990234375,4528.2001953125,4494.1640625,1285631
2020-02-06,4528.2001953125,4677.85009765625,4525.0,4666.35009765625,4631.27587890625,1846477
2020-02-07,4663.9501953125,4686.89990234375,4626.10009765625,4654.2998046875,4619.31591796875,950326
2020-02-10,4660.0,4734.0,4640.0,4721.75,4686.25927734375,1160879
2020-02-11,4737.0,4785.0,4736.0,4749.35009765625,4713.65185546875,1167429
2020-02-12,4770.0,4782.2001953125,4722.0,4768.7001953125,4732.85595703125,882964
2020-02-13,4766.0,4800.60009765625,4735.0,4795.35009765625,4759.3056640625,681039
2020-02-14,4800.0,4815.0,4768.0,4781.75,4745.80810546875,731118
2020-02-17,4781.75,4798.0,4750.0498046875,4776.64990234375,4740.74609375,716484
2020-02-18,4769.39990234375,4771.9501953125,4701.60009765625,4758.0,4722.236328125,728611
2020-02-19,4785.0,4887.0,4780.10009765625,4878.0498046875,4841.38427734375,1172049
