"GRAPHITE","341.10","342.70","336.30","339.40","338.75","-0.65","-0.19",242827,"82,250,361.44","587.00","336.00","-37.25","-10.32"
"ANGELONE","1,219.10","1,239.80","1,202.75","1,213.00","1,210.00","-3.00","-0.25",192530,"235,109,934.80","2,022.00","1,066.00","-12.34","-7.48"
"IDFC","89.60","90.90","86.95","88.90","88.65","-0.25","-0.28",22085317,"1,956,979,939.37","90.90","42.20","33.66","5.42"
"ANURAS","580.90","581.00","572.70","578.00","575.40","-2.60","-0.45",33601,"19,378,704.73","1,107.55","546.75","-43.58","-16.50"
"METROBRAND","748.65","758.95","737.40","749.40","746.00","-3.40","-0.45",56260,"42,056,037.80","980.85","505.10","28.39","-14.23"
"STLTECH","177.00","177.45","170.25","176.30","175.40","-0.90","-0.51",889318,"154,367,818.44","242.80","128.60","-19.05","1.13"
"APOLLOTYRE","335.00","343.05","319.45","331.45","329.70","-1.75","-0.53",8825502,"2,916,651,900.96","343.05","165.25","47.54","-2.38"
"JUBLINGREA","484.35","486.90","475.10","481.55","478.20","-3.35","-0.70",119584,"57,356,073.92","615.00","401.20","-19.85","-9.35"
"ALOKINDS","12.95","13.00","12.70","12.95","12.85","-0.10","-0.77",1731132,"22,175,800.92","30.50","12.50","-","-16.83"
"BSE","505.00","510.10","495.00","503.55","499.50","-4.05","-0.80",406127,"203,510,239.70","1,046.67","495.00","-77.47","-8.62"
"LXCHEM","275.65","278.95","268.65","274.25","271.95","-2.30","-0.84",259505,"70,414,086.70","501.05","258.65","-43.13","-7.44"
"INTELLECT","443.10","444.45","432.10","439.80","436.00","-3.80","-0.86",380067,"166,131,086.37","986.65","393.45","-41.04","1.92"
"ROUTE","1,209.00","1,222.10","1,166.10","1,201.55","1,191.00","-10.55","-0.88",216624,"256,775,258.40","1,864.70","1,052.00","-33.85","-1.57"
"GNFC","526.10","529.90","499.40","524.05","519.15","-4.90","-0.94",1095516,"561,331,443.24","912.00","453.50","13.86","-9.40"
"CHAMBLFERT","297.00","297.20","288.50","296.40","293.40","-3.00","-1.01",914946,"267,612,555.54","516.00","260.80","-25.97","-7.55"
"INDIGOPNTS","1,164.95","1,165.00","1,127.00","1,150.00","1,137.90","-12.10","-1.05",30901,"35,260,822.09","2,024.55","1,127.00","-42.55","-12.75"
"MRPL","55.00","55.20","52.85","54.80","54.20","-0.60","-1.09",1505223,"80,950,892.94","127.65","37.05","13.70","-4.00"
"BALRAMCHIN","370.15","371.65","360.50","369.25","364.60","-4.65","-1.26",579653,"211,411,042.16","525.90","307.30","-16.66","-6.04"
"MEDPLUS","648.15","648.15","625.00","641.60","633.00","-8.60","-1.34",54976,"34,769,571.20","1,223.90","548.25","-45.82","5.10"
"WELSPUNIND","69.10","70.55","67.75","70.00","69.05","-0.95","-1.36",2346979,"162,457,886.38","145.35","62.20","-46.34","-6.28"
"KPITTECH","785.00","800.95","770.70","787.50","776.75","-10.75","-1.37",2260046,"1,769,073,606.96","813.00","440.40","24.84","14.01"
"CAMPUS","386.00","386.00","375.00","384.40","379.00","-5.40","-1.40",191854,"72,710,747.46","639.30","297.10","-","-3.96"
"BSOFT","258.55","273.50","250.25","272.00","268.10","-3.90","-1.43",10557093,"2,780,843,867.13","501.60","250.25","-42.70","-8.19"
"RADICO","1,141.30","1,174.00","1,115.75","1,141.30","1,120.00","-21.30","-1.87",362554,"417,306,905.08","1,174.00","723.20","17.68","13.50"
"AMARAJABAT","614.05","614.85","592.40","615.55","603.45","-12.10","-1.97",597014,"359,903,919.76","668.15","438.05","-3.96","5.14"
"HFCL","69.40","69.65","66.65","69.05","67.35","-1.70","-2.46",5377060,"364,510,897.40","88.80","51.55","-17.81","-9.14"
"BDL","931.95","932.20","895.10","927.60","898.60","-29.00","-3.13",328323,"297,457,354.77","1,026.95","406.50","82.18","-4.17"
"UTIAMC","722.00","725.85","680.10","725.85","700.50","-25.35","-3.49",322915,"224,735,923.40","1,025.95","595.00","-17.39","-17.34"
"RENUKA","48.70","49.00","43.90","48.45","46.10","-2.35","-4.85",22433476,"1,023,863,844.64","68.75","30.35","37.16","-19.24"
"METROPOLIS","1,308.10","1,320.35","1,220.00","1,315.80","1,222.00","-93.80","-7.13",339871,"426,939,152.78","2,653.00","1,220.00","-52.68","-10.52"
"HINDCOPPER","117.10","117.50","106.05","116.60","107.90","-8.70","-7.46",8680426,"946,513,651.04","146.35","81.20","-21.93","-6.97"
